time, LA.acc, pos, decMax, accMax, vMax, vel, target, HA
0.000000, 0.041122, 0.000000, -6.000000, 9.000000, 12.000000, 0.000000, 100.000000, 0
1.000000, 1.860529, 0.000206, -6.000000, 9.000000, 12.000000, 0.004112, 100.000000, 0
2.000000, 2.390143, 0.009919, -6.000000, 9.000000, 12.000000, 0.190165, 100.000000, 0
3.000000, 2.706865, 0.040887, -6.000000, 9.000000, 12.000000, 0.429179, 100.000000, 0
4.000000, 3.217521, 0.097339, -6.000000, 9.000000, 12.000000, 0.699866, 100.000000, 0
5.000000, 5.402015, 0.183413, -6.000000, 9.000000, 12.000000, 1.021618, 100.000000, 0
6.000000, 6.916845, 0.312585, -6.000000, 9.000000, 12.000000, 1.561820, 100.000000, 0
7.000000, 8.052458, 0.503351, -6.000000, 9.000000, 12.000000, 2.253504, 100.000000, 0
8.000000, 9.052768, 0.768964, -6.000000, 9.000000, 12.000000, 3.058750, 100.000000, 0
9.000000, 8.301708, 1.120103, -6.000000, 9.000000, 12.000000, 3.964027, 100.000000, 0
10.000000, 9.390331, 1.558014, -6.000000, 9.000000, 12.000000, 4.794197, 100.000000, 0
11.000000, 9.254516, 2.084385, -6.000000, 9.000000, 12.000000, 5.733230, 100.000000, 0
12.000000, 9.613300, 2.703981, -6.000000, 9.000000, 12.000000, 6.658682, 100.000000, 0
13.000000, 9.685600, 3.417916, -6.000000, 9.000000, 12.000000, 7.620012, 100.000000, 0
14.000000, 8.008343, 4.228345, -6.000000, 9.000000, 12.000000, 8.588572, 100.000000, 0
15.000000, 9.195871, 5.127244, -6.000000, 9.000000, 12.000000, 9.389406, 100.000000, 0
16.000000, 8.148289, 6.112164, -6.000000, 9.000000, 12.000000, 10.308994, 100.000000, 0
17.000000, 8.780221, 7.183805, -6.000000, 9.000000, 12.000000, 11.123822, 100.000000, 0
18.000000, 7.998218, 8.340088, -6.000000, 9.000000, 12.000000, 12.001845, 100.000000, 1
19.000000, 5.985290, 9.580263, -6.000000, 9.000000, 12.000000, 12.801666, 100.000000, 1
20.000000, 4.254006, 10.890357, -6.000000, 9.000000, 12.000000, 13.400195, 100.000000, 1
21.000000, 3.533550, 12.251646, -6.000000, 9.000000, 12.000000, 13.825596, 100.000000, 1
22.000000, 2.766615, 13.651873, -6.000000, 9.000000, 12.000000, 14.178951, 100.000000, 1
23.000000, 1.555869, 15.083602, -6.000000, 9.000000, 12.000000, 14.455613, 100.000000, 1
24.000000, 1.309732, 16.536942, -6.000000, 9.000000, 12.000000, 14.611199, 100.000000, 1
25.000000, 0.851002, 18.004611, -6.000000, 9.000000, 12.000000, 14.742173, 100.000000, 1
26.000000, -0.251396, 19.483083, -6.000000, 9.000000, 12.000000, 14.827273, 100.000000, 1
27.000000, 0.973804, 20.964553, -6.000000, 9.000000, 12.000000, 14.802133, 100.000000, 1
28.000000, -0.238642, 22.449636, -6.000000, 9.000000, 12.000000, 14.899513, 100.000000, 1
29.000000, 0.087544, 23.938394, -6.000000, 9.000000, 12.000000, 14.875649, 100.000000, 1
30.000000, -0.408565, 25.426397, -6.000000, 9.000000, 12.000000, 14.884404, 100.000000, 1
31.000000, -0.278421, 26.912794, -6.000000, 9.000000, 12.000000, 14.843547, 100.000000, 1
32.000000, 0.103846, 28.395757, -6.000000, 9.000000, 12.000000, 14.815705, 100.000000, 1
33.000000, 0.438110, 29.877846, -6.000000, 9.000000, 12.000000, 14.826090, 100.000000, 1
34.000000, 0.323970, 31.362646, -6.000000, 9.000000, 12.000000, 14.869901, 100.000000, 1
35.000000, 0.892072, 32.851256, -6.000000, 9.000000, 12.000000, 14.902298, 100.000000, 1
36.000000, -0.688867, 34.345946, -6.000000, 9.000000, 12.000000, 14.991505, 100.000000, 1
37.000000, -0.151996, 35.841652, -6.000000, 9.000000, 12.000000, 14.922618, 100.000000, 1
38.000000, -0.459851, 37.333154, -6.000000, 9.000000, 12.000000, 14.907419, 100.000000, 1
39.000000, -0.409240, 38.821597, -6.000000, 9.000000, 12.000000, 14.861433, 100.000000, 1
